network, data_set, data_set_size, num_processes, time_elapsed
bnet-sprinkler, sprinkler-uniform-, 4400, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 4500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 4600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.3
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 4700, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 4800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 4900, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 5000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.38
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 5100, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5200, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 5300, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5400, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 5500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 5600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.29
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 5900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.29
bnet-sprinkler, sprinkler-uniform-, 6000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.29
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6100, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6300, 3, 0.29
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.35
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 6500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6600, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6700, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 6800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 6900, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7000, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.38
bnet-sprinkler, sprinkler-uniform-, 7100, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.35
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 3, 0.34
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.43
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.3
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.19
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.2
bnet-sprinkler, sprinkler-uniform-, 7300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.35
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.34
bnet-sprinkler, sprinkler-uniform-, 7400, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7500, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 7600, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 7700, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 7800, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 7900, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.28
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8000, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8100, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.12
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.23
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8200, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.27
bnet-sprinkler, sprinkler-uniform-, 8300, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8400, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.13
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.15
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8500, 3, 0.16
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.14
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.25
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.22
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.26
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.21
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.18
bnet-sprinkler, sprinkler-uniform-, 8600, 3, 0.24
bnet-sprinkler, sprinkler-uniform-, 8700, 3, 0.17
bnet-sprinkler, sprinkler-uniform-, 8700, 3, 0.25
